"Gene","GO"
"KLLA0C17512g","GO:0017116"
"KLLA0C17512g","GO:0031298"
"KLLA0C17512g","GO:0042555"
"KLLA0C17512g","GO:0071162"
"KLLA0C17512g","GO:1902975"
"KLLA0C17160g","GO:0000045"
"KLLA0C17160g","GO:0000422"
"KLLA0C17160g","GO:0004674"
"KLLA0C17160g","GO:0005524"
"KLLA0C17160g","GO:0005776"
"KLLA0C17160g","GO:0005829"
"KLLA0C17160g","GO:0010506"
"KLLA0C17160g","GO:0015031"
"KLLA0C17160g","GO:0034045"
"KLLA0C17160g","GO:0034727"
"KLLA0C17160g","GO:0042594"
"KLLA0C17160g","GO:0061709"
"KLLA0C17160g","GO:0106310"
"KLLA0C17160g","GO:1990316"
"KLLA0C16357g","GO:0000139"
"KLLA0C16357g","GO:0005789"
"KLLA0C16357g","GO:0006869"
"KLLA0C16357g","GO:0006914"
"KLLA0C16357g","GO:0030659"
"KLLA0C16357g","GO:0034045"
"KLLA0C05632g","GO:0000209"
"KLLA0C05632g","GO:0005524"
"KLLA0C05632g","GO:0005634"
"KLLA0C05632g","GO:0005737"
"KLLA0C05632g","GO:0006281"
"KLLA0C05632g","GO:0006325"
"KLLA0C05632g","GO:0030435"
"KLLA0C05632g","GO:0033503"
"KLLA0C05632g","GO:0043161"
"KLLA0C05632g","GO:0061631"
"KLLA0C01155g","GO:0001678"
"KLLA0C01155g","GO:0004340"
"KLLA0C01155g","GO:0005524"
"KLLA0C01155g","GO:0005536"
"KLLA0C01155g","GO:0005739"
"KLLA0C01155g","GO:0005829"
"KLLA0C01155g","GO:0006006"
"KLLA0C01155g","GO:0006096"
"KLLA0C01155g","GO:0008865"
"KLLA0C01155g","GO:0019158"
"KLLA0B14058g","GO:0000166"
"KLLA0B14058g","GO:0005634"
"KLLA0B14058g","GO:0005737"
"KLLA0B14058g","GO:0009117"
"KLLA0B14058g","GO:0009204"
"KLLA0B14058g","GO:0035870"
"KLLA0B14058g","GO:0036220"
"KLLA0B14058g","GO:0036222"
"KLLA0B14058g","GO:0046872"
"KLLA0B12562g","GO:0000146"
"KLLA0B12562g","GO:0005524"
"KLLA0B12562g","GO:0006897"
"KLLA0B12562g","GO:0007015"
"KLLA0B12562g","GO:0016459"
"KLLA0B12562g","GO:0016787"
"KLLA0B12562g","GO:0030050"
"KLLA0B12562g","GO:0030479"
"KLLA0B12562g","GO:0031982"
"KLLA0B12562g","GO:0051015"
"KLLA0B12562g","GO:0051286"
"KLLA0B10142g","GO:0000776"
"KLLA0B10142g","GO:0005634"
"KLLA0B10142g","GO:0034508"
"KLLA0B10142g","GO:0051301"
"KLLA0B10142g","GO:0051321"
"KLLA0B05225g","GO:0004622"
"KLLA0B05225g","GO:0005789"
"KLLA0B05225g","GO:0016042"
"KLLA0B05225g","GO:0046470"
"KLLA0B05137g","GO:0000002"
"KLLA0B05137g","GO:0000723"
"KLLA0B05137g","GO:0005524"
"KLLA0B05137g","GO:0005634"
"KLLA0B05137g","GO:0005739"
"KLLA0B05137g","GO:0006281"
"KLLA0B05137g","GO:0006310"
"KLLA0B05137g","GO:0010521"
"KLLA0B05137g","GO:0016887"
"KLLA0B05137g","GO:0032211"
"KLLA0B05137g","GO:0043139"
"KLLA0B05137g","GO:0051880"
"KLLA0B03069g","GO:0003723"
"KLLA0B03069g","GO:0005634"
"KLLA0B03069g","GO:0005737"
"KLLA0B03069g","GO:0006397"
"KLLA0B03069g","GO:0046872"
"KLLA0B03069g","GO:0050660"
"KLLA0B03069g","GO:0102265"
"KLLA0B03069g","GO:0106414"
"KLLA0B02717g","GO:0004312"
"KLLA0B02717g","GO:0004313"
"KLLA0B02717g","GO:0004314"
"KLLA0B02717g","GO:0004317"
"KLLA0B02717g","GO:0004318"
"KLLA0B02717g","GO:0004321"
"KLLA0B02717g","GO:0005835"
"KLLA0B02717g","GO:0016297"
"KLLA0B02717g","GO:0042759"
"KLLA0B02332g","GO:0000776"
"KLLA0B02332g","GO:0004674"
"KLLA0B02332g","GO:0005524"
"KLLA0B02332g","GO:0005634"
"KLLA0B02332g","GO:0005737"
"KLLA0B02332g","GO:0005819"
"KLLA0B02332g","GO:0007059"
"KLLA0B02332g","GO:0106310"
"KLLA0A09625g","GO:0000781"
"KLLA0A09625g","GO:0004674"
"KLLA0A09625g","GO:0005524"
"KLLA0A09625g","GO:0005634"
"KLLA0A09625g","GO:0005737"
"KLLA0A09625g","GO:0008033"
"KLLA0A09625g","GO:0016787"
"KLLA0A09625g","GO:0106310"
"KLLA0C08107g","GO:0004451"
"KLLA0C08107g","GO:0006097"
"KLLA0C08107g","GO:0006099"
"KLLA0C08107g","GO:0009514"
"KLLA0C08107g","GO:0046421"
"KLLA0C08107g","GO:0046872"
"KLLA0D04037g","GO:0003961"
"KLLA0D04037g","GO:0004124"
"KLLA0D04037g","GO:0005737"
"KLLA0D04037g","GO:0019346"
"KLLA0D04037g","GO:0030170"
"KLLA0D04037g","GO:0051009"
"KLLA0F25916g","GO:0000750"
"KLLA0F25916g","GO:0001664"
"KLLA0F25916g","GO:0003924"
"KLLA0F25916g","GO:0005525"
"KLLA0F25916g","GO:0005834"
"KLLA0F25916g","GO:0007186"
"KLLA0F25916g","GO:0031683"
"KLLA0F25916g","GO:0046872"
"KLLA0D04444g","GO:0005749"
"KLLA0D04444g","GO:0006099"
"KLLA0D04444g","GO:0006121"
"KLLA0D04444g","GO:0008177"
"KLLA0D04444g","GO:0009055"
"KLLA0D04444g","GO:0050660"
"KLLA0F09141g","GO:0004365"
"KLLA0F09141g","GO:0005829"
"KLLA0F09141g","GO:0006006"
"KLLA0F09141g","GO:0006096"
"KLLA0F09141g","GO:0030312"
"KLLA0F09141g","GO:0050661"
"KLLA0F09141g","GO:0051287"
"KLLA0E06447g","GO:0004697"
"KLLA0E06447g","GO:0005524"
"KLLA0E06447g","GO:0005634"
"KLLA0E06447g","GO:0005737"
"KLLA0E06447g","GO:0007165"
"KLLA0E06447g","GO:0009272"
"KLLA0E06447g","GO:0046872"
"KLLA0E06447g","GO:0106310"
"KLLA0D05709g","GO:0004615"
"KLLA0D05709g","GO:0005829"
"KLLA0D05709g","GO:0006013"
