"Gene","GO"
"orf19.395","GO:0005576"
"orf19.7676","GO:0005576"
"orf19.1911","GO:0005576"
"orf19.5342","GO:0005576"
"orf19.7322","GO:0005576"
"orf19.6176","GO:0005576"
"orf19.1490","GO:0005576"
"orf19.2571","GO:0005576"
"orf19.6000","GO:0005576"
"orf19.2619","GO:0005576"
"orf19.6515","GO:0005576"
"orf19.4871","GO:0005576"
"orf19.5383","GO:0005576"
"orf19.6763","GO:0005576"
"orf19.3911","GO:0005576"
"orf19.6906","GO:0005576"
"orf19.3893","GO:0005576"
"orf19.4192","GO:0005815"
"orf19.6810","GO:0005815"
"orf19.712","GO:0005815"
"orf19.564","GO:0005815"
"orf19.1238","GO:0005815"
"orf19.2600","GO:0005815"
"orf19.6536","GO:0005815"
"orf19.1223","GO:0005815"
"orf19.6789","GO:0005815"
"orf19.5999","GO:0005815"
"orf19.1941","GO:0005815"
"orf19.3001","GO:0005815"
"orf19.6610","GO:0005815"
"orf19.2763","GO:0005815"
"orf19.6034","GO:0005815"
"orf19.1747","GO:0005815"
"orf19.4928","GO:0005815"
"orf19.6010","GO:0005815"
"orf19.5827","GO:0005815"
"orf19.3856","GO:0005815"
"orf19.6285","GO:0005815"
"orf19.5087","GO:0005815"
"orf19.6357","GO:0005815"
"orf19.6296","GO:0005815"
"orf19.670","GO:0005815"
"orf19.5011","GO:0005815"
"orf19.6080","GO:0005815"
"orf19.6170","GO:0005815"
"orf19.6294","GO:0005815"
"orf19.2571","GO:0005815"
"orf19.7293","GO:0005815"
"orf19.2678","GO:0005815"
"orf19.486","GO:0005815"
"orf19.708","GO:0005815"
"orf19.20","GO:0005815"
"orf19.5528","GO:0005815"
"orf19.135","GO:0001411"
"orf19.548","GO:0001411"
"orf19.3111","GO:0001411"
"orf19.6512","GO:0001411"
"orf19.4927","GO:0001411"
"orf19.3174","GO:0001411"
"orf19.6598","GO:0001411"
"orf19.3765","GO:0001411"
"orf19.4928","GO:0001411"
"orf19.2289","GO:0001411"
"orf19.5007","GO:0001411"
"orf19.5691","GO:0001411"
"orf19.5087","GO:0001411"
"orf19.4909","GO:0001411"
"orf19.2911","GO:0001411"
"orf19.1418","GO:0001411"
"orf19.2614","GO:0001411"
"orf19.940","GO:0001411"
"orf19.1597","GO:0001411"
"orf19.6044","GO:0001411"
"orf19.5011","GO:0001411"
"orf19.2571","GO:0001411"
"orf19.2771","GO:0001411"
"orf19.6778","GO:0001411"
"orf19.3647","GO:0001411"
"orf19.2416.1","GO:0001411"
"orf19.5322","GO:0006810"
"orf19.5175","GO:0006810"
"orf19.5994","GO:0006810"
"orf19.1392","GO:0006810"
"orf19.1776","GO:0006810"
"orf19.5817","GO:0006810"
"orf19.6950","GO:0006810"
"orf19.5428","GO:0006810"
"orf19.7618","GO:0006810"
"orf19.6134","GO:0006810"
"orf19.5604","GO:0006810"
"orf19.2667","GO:0006810"
"orf19.2602","GO:0006810"
"orf19.6591","GO:0006810"
"orf19.215","GO:0006810"
"orf19.4107","GO:0006810"
"orf19.2820","GO:0006810"
"orf19.1439","GO:0006810"
"orf19.5897","GO:0006810"
"orf19.1711","GO:0006810"
"orf19.5444","GO:0006810"
"orf19.2078","GO:0006810"
"orf19.3592","GO:0006810"
"orf19.2895","GO:0006810"
"orf19.6286","GO:0006810"
"orf19.6117","GO:0006810"
"orf19.5614","GO:0006810"
"orf19.3447","GO:0006810"
"orf19.4800","GO:0006810"
"orf19.5965","GO:0006810"
"orf19.5143","GO:0006810"
"orf19.6643","GO:0006810"
"orf19.2143","GO:0006810"
"orf19.6479","GO:0006810"
"orf19.4295","GO:0006810"
"orf19.4499","GO:0006810"
"orf19.6971","GO:0006810"
"orf19.5645","GO:0006810"
"orf19.4677","GO:0006810"
"orf19.5297","GO:0006810"
"orf19.135","GO:0006810"
"orf19.2965","GO:0006810"
"orf19.5426","GO:0006810"
"orf19.3062","GO:0006810"
"orf19.4993","GO:0006810"
"orf19.4292","GO:0006810"
"orf19.2026","GO:0006810"
"orf19.2020","GO:0006810"
"orf19.2006.1","GO:0006810"
"orf19.1661","GO:0006810"
"orf19.1585","GO:0006810"
"orf19.6854","GO:0006810"
"orf19.7068","GO:0006810"
"orf19.804","GO:0006810"
"orf19.897","GO:0006810"
"orf19.1376","GO:0006810"
"orf19.1993","GO:0006810"
"orf19.4589","GO:0006810"
"orf19.7660","GO:0006810"
"orf19.3026","GO:0006810"
"orf19.4491","GO:0006810"
"orf19.4395","GO:0006810"
"orf19.6594","GO:0006810"
"orf19.4577.3","GO:0006810"
"orf19.337","GO:0006810"
"orf19.4440","GO:0006810"
"orf19.6222","GO:0006810"
"orf19.2370","GO:0006810"
"orf19.4966","GO:0006810"
"orf19.6445","GO:0006810"
"orf19.488","GO:0006810"
"orf19.7178","GO:0006810"
"orf19.5265","GO:0006810"
"orf19.7212","GO:0006810"
"orf19.1462","GO:0006810"
"orf19.548","GO:0006810"
"orf19.1357","GO:0006810"
"orf19.2238","GO:0006810"
"orf19.7324","GO:0006810"
"orf19.3221","GO:0006810"
"orf19.2401","GO:0006810"
"orf19.1229","GO:0006810"
"orf19.4006","GO:0006810"
"orf19.2446","GO:0006810"
"orf19.717","GO:0006810"
"orf19.6045","GO:0006810"
"orf19.2756","GO:0006810"
"orf19.783","GO:0006810"
"orf19.1343","GO:0006810"
"orf19.2938","GO:0006810"
"orf19.5387","GO:0006810"
"orf19.1085","GO:0006810"
"orf19.6346","GO:0006810"
"orf19.4906","GO:0006810"
"orf19.2410","GO:0006810"
"orf19.1674","GO:0006810"
"orf19.5887","GO:0006810"
"orf19.2127","GO:0006810"
"orf19.1153","GO:0006810"
"orf19.7572","GO:0006810"
"orf19.6810","GO:0006810"
"orf19.972","GO:0006810"
"orf19.4163","GO:0006810"
"orf19.7500","GO:0006810"
"orf19.3247","GO:0006810"
"orf19.52","GO:0006810"
"orf19.4253","GO:0006810"
"orf19.1697","GO:0006810"
"orf19.1569","GO:0006810"
"orf19.6287","GO:0006810"
"orf19.695","GO:0006810"
"orf19.2204","GO:0006810"
"orf19.2343.1","GO:0006810"
"orf19.6014","GO:0006810"
"orf19.5672","GO:0006810"
"orf19.6066","GO:0006810"
"orf19.3141","GO:0006810"
"orf19.1310","GO:0006810"
"orf19.6073","GO:0006810"
"orf19.6514","GO:0006810"
"orf19.6512","GO:0006810"
"orf19.5705","GO:0006810"
"orf19.1359","GO:0006810"
"orf19.4412","GO:0006810"
"orf19.2809","GO:0006810"
"orf19.491","GO:0006810"
"orf19.5926","GO:0006810"
"orf19.7100","GO:0006810"
"orf19.2437","GO:0006810"
"orf19.1413","GO:0006810"
"orf19.815","GO:0006810"
"orf19.3029","GO:0006810"
"orf19.6252","GO:0006810"
"orf19.5156","GO:0006810"
"orf19.166","GO:0006810"
"orf19.2278","GO:0006810"
"orf19.564","GO:0006810"
"orf19.7149","GO:0006810"
"orf19.1082.1","GO:0006810"
"orf19.5535","GO:0006810"
"orf19.2190","GO:0006810"
"orf19.4848","GO:0006810"
"orf19.1036","GO:0006810"
"orf19.894","GO:0006810"
"orf19.1279","GO:0006810"
"orf19.5278","GO:0006810"
"orf19.998","GO:0006810"
"orf19.4731","GO:0006810"
"orf19.3846","GO:0006810"
"orf19.6534.2","GO:0006810"
"orf19.190","GO:0006810"
"orf19.5440","GO:0006810"
"orf19.3811","GO:0006810"
"orf19.5550","GO:0006810"
"orf19.3552","GO:0006810"
"orf19.4134","GO:0006810"
"orf19.4003","GO:0006810"
"orf19.506","GO:0006810"
"orf19.4015","GO:0006810"
"orf19.4630","GO:0006810"
"orf19.3401","GO:0006810"
"orf19.3865","GO:0006810"
"orf19.3453","GO:0006810"
"orf19.3417","GO:0006810"
"orf19.7038","GO:0006810"
"orf19.7086","GO:0006810"
"orf19.7481","GO:0006810"
"orf19.2769","GO:0006810"
"orf19.7602","GO:0006810"
"orf19.449","GO:0006810"
"orf19.200","GO:0006810"
"orf19.4551","GO:0006810"
"orf19.7357","GO:0006810"
"orf19.5040","GO:0006810"
"orf19.5770","GO:0006810"
"orf19.433","GO:0006810"
"orf19.4845","GO:0006810"
"orf19.1804","GO:0006810"
"orf19.542.2","GO:0006810"
"orf19.1671","GO:0006810"
"orf19.1516","GO:0006810"
"orf19.2489","GO:0006810"
"orf19.4232","GO:0006810"
"orf19.4450","GO:0006810"
"orf19.7215.3","GO:0006810"
"orf19.6502","GO:0006810"
"orf19.916","GO:0006810"
"orf19.2565","GO:0006810"
"orf19.6237","GO:0006810"
"orf19.6602","GO:0006810"
"orf19.1796","GO:0006810"
"orf19.7612","GO:0006810"
"orf19.835","GO:0006810"
"orf19.4479","GO:0006810"
"orf19.7298","GO:0006810"
"orf19.7139","GO:0006810"
"orf19.1053","GO:0006810"
"orf19.121","GO:0006810"
"orf19.1727","GO:0006810"
"orf19.7196","GO:0006810"
"orf19.1734","GO:0006810"
"orf19.2179","GO:0006810"
"orf19.6385","GO:0006810"
"orf19.3228","GO:0006810"
"orf19.4732","GO:0006810"
"orf19.4699","GO:0006810"
"orf19.4197","GO:0006810"
"orf19.4426","GO:0006810"
"orf19.3586","GO:0006810"
"orf19.6779","GO:0006810"
"orf19.930","GO:0006810"
"orf19.3395","GO:0006810"
"orf19.4788","GO:0006810"
"orf19.93","GO:0006810"
"orf19.6773","GO:0006810"
"orf19.479.2","GO:0006810"
"orf19.6884","GO:0006810"
"orf19.6710","GO:0006810"
"orf19.945","GO:0006810"
"orf19.6880","GO:0006810"
"orf19.5275","GO:0006810"
"orf19.5255","GO:0006810"
"orf19.4157","GO:0006810"
"orf19.6828.1","GO:0006810"
"orf19.3281","GO:0006810"
"orf19.2480.1","GO:0006810"
"orf19.7344","GO:0006810"
"orf19.5260","GO:0006810"
"orf19.5299","GO:0006810"
"orf19.5621","GO:0006810"
"orf19.2199","GO:0006810"
"orf19.5584","GO:0006810"
"orf19.2485","GO:0006810"
"orf19.2850","GO:0006810"
"orf19.7020","GO:0006810"
"orf19.714","GO:0006810"
"orf19.2191","GO:0006810"
"orf19.2738","GO:0006810"
"orf19.89","GO:0006810"
"orf19.4603","GO:0006810"
"orf19.7282","GO:0006810"
"orf19.5618","GO:0006810"
"orf19.4747","GO:0006810"
"orf19.5568","GO:0006810"
"orf19.5689","GO:0006810"
"orf19.5409","GO:0006810"
"orf19.3926","GO:0006810"
"orf19.2613","GO:0006810"
"orf19.7052","GO:0006810"
"orf19.5280","GO:0006810"
"orf19.4722","GO:0006810"
"orf19.5732","GO:0006810"
"orf19.5931","GO:0006810"
"orf19.3859","GO:0006810"
"orf19.5595","GO:0006810"
"orf19.7650","GO:0006810"
"orf19.2334","GO:0006810"
"orf19.7242","GO:0006810"
"orf19.6672","GO:0006810"
"orf19.3349","GO:0006810"
"orf19.3646","GO:0006810"
"orf19.3237","GO:0006810"
"orf19.6698","GO:0006810"
"orf19.7106","GO:0006810"
"orf19.340","GO:0006810"
"orf19.7454","GO:0006810"
"orf19.3753","GO:0006810"
"orf19.6640","GO:0006810"
"orf19.734","GO:0006810"
"orf19.4380.1","GO:0006810"
"orf19.5136","GO:0006810"
"orf19.7021","GO:0006810"
"orf19.554","GO:0006810"
"orf19.5065","GO:0006810"
"orf19.5754","GO:0006810"
"orf19.6915","GO:0006810"
"orf19.4496","GO:0006810"
"orf19.4670","GO:0006810"
"orf19.6304","GO:0006810"
"orf19.587","GO:0006810"
"orf19.4627","GO:0006810"
"orf19.6783","GO:0006810"
"orf19.7128","GO:0006810"
"orf19.3675","GO:0006810"
"orf19.2849","GO:0006810"
"orf19.1288","GO:0006810"
"orf19.6091","GO:0006810"
"orf19.5553","GO:0006810"
"orf19.5903","GO:0006810"
"orf19.6316","GO:0006810"
"orf19.1994","GO:0006810"
"orf19.4715","GO:0006810"
"orf19.4597","GO:0006810"
"orf19.3233","GO:0006810"
"orf19.217","GO:0006810"
"orf19.6062","GO:0006810"
"orf19.4022","GO:0006810"
"orf19.3318","GO:0006810"
"orf19.4883","GO:0006810"
"orf19.6621","GO:0006810"
"orf19.6196","GO:0006810"
"orf19.4442","GO:0006810"
"orf19.243","GO:0006810"
"orf19.1267.1","GO:0006810"
"orf19.7491","GO:0006810"
"orf19.3174","GO:0006810"
"orf19.586","GO:0006810"
"orf19.387","GO:0006810"
"orf19.5999","GO:0006810"
"orf19.3705","GO:0006810"
"orf19.4024","GO:0006810"
"orf19.4737","GO:0006810"
"orf19.4274","GO:0006810"
"orf19.1618","GO:0006810"
"orf19.7385","GO:0006810"
"orf19.2524","GO:0006810"
"orf19.4305.1","GO:0006810"
"orf19.1297","GO:0006810"
"orf19.2474","GO:0006810"
"orf19.4523","GO:0006810"
"orf19.1941","GO:0006810"
"orf19.3168","GO:0006810"
"orf19.3670","GO:0006810"
"orf19.7668","GO:0006810"
"orf19.3792","GO:0006810"
"orf19.7207","GO:0006810"
"orf19.2237.1","GO:0006810"
"orf19.593","GO:0006810"
"orf19.7604","GO:0006810"
"orf19.6590","GO:0006810"
"orf19.7222","GO:0006810"
"orf19.242.2","GO:0006810"
"orf19.6707","GO:0006810"
"orf19.2665","GO:0006810"
"orf19.810","GO:0006810"
"orf19.2484","GO:0006810"
"orf19.964","GO:0006810"
"orf19.6610","GO:0006810"
"orf19.2763","GO:0006810"
"orf19.1944","GO:0006810"
"orf19.6403","GO:0006810"
"orf19.933","GO:0006810"
"orf19.6034","GO:0006810"
"orf19.7089","GO:0006810"
"orf19.943","GO:0006810"
"orf19.3782","GO:0006810"
"orf19.4939","GO:0006810"
"orf19.4180","GO:0006810"
"orf19.6598","GO:0006810"
"orf19.7030","GO:0006810"
"orf19.374","GO:0006810"
"orf19.7409","GO:0006810"
"orf19.3455","GO:0006810"
"orf19.2342","GO:0006810"
"orf19.7389","GO:0006810"
"orf19.5410","GO:0006810"
"orf19.3557","GO:0006810"
"orf19.6261","GO:0006810"
"orf19.5526","GO:0006810"
"orf19.5610","GO:0006810"
"orf19.1891","GO:0006810"
"orf19.4736","GO:0006810"
"orf19.1237","GO:0006810"
"orf19.3231","GO:0006810"
"orf19.2510","GO:0006810"
"orf19.7043.1","GO:0006810"
"orf19.680","GO:0006810"
"orf19.7578","GO:0006810"
"orf19.1747","GO:0006810"
"orf19.4967","GO:0006810"
"orf19.3463","GO:0006810"
"orf19.4082","GO:0006810"
"orf19.2168","GO:0006810"
"orf19.6814","GO:0006810"
"orf19.6418","GO:0006810"
"orf19.1381","GO:0006810"
"orf19.3972","GO:0006810"
"orf19.2215","GO:0006810"
"orf19.5031","GO:0006810"
"orf19.5932","GO:0006810"
"orf19.5765","GO:0006810"
"orf19.1843","GO:0006810"
"orf19.5735","GO:0006810"
"orf19.71","GO:0006810"
"orf19.3363","GO:0006810"
"orf19.7592","GO:0006810"
"orf19.7520","GO:0006810"
"orf19.2099","GO:0006810"
"orf19.1652","GO:0006810"
"orf19.2915","GO:0006810"
"orf19.367","GO:0006810"
"orf19.953.1","GO:0006810"
"orf19.3663","GO:0006810"
"orf19.6531.1","GO:0006810"
"orf19.3658","GO:0006810"
"orf19.3314","GO:0006810"
"orf19.1672","GO:0006810"
"orf19.4928","GO:0006810"
"orf19.4531","GO:0006810"
"orf19.5221","GO:0006810"
"orf19.318","GO:0006810"
"orf19.3653","GO:0006810"
"orf19.3235","GO:0006810"
"orf19.4059","GO:0006810"
"orf19.2473","GO:0006810"
"orf19.4346","GO:0006810"
"orf19.7077","GO:0006810"
"orf19.1526","GO:0006810"
"orf19.5131","GO:0006810"
"orf19.746","GO:0006810"
"orf19.1298","GO:0006810"
"orf19.6305","GO:0006810"
"orf19.5755","GO:0006810"
"orf19.1538","GO:0006810"
"orf19.4242","GO:0006810"
"orf19.1158","GO:0006810"
"orf19.4889","GO:0006810"
"orf19.4322","GO:0006810"
"orf19.3994","GO:0006810"
"orf19.2703","GO:0006810"
"orf19.5209","GO:0006810"
"orf19.4201","GO:0006810"
"orf19.6343","GO:0006810"
"orf19.6696","GO:0006810"
"orf19.2934","GO:0006810"
"orf19.954","GO:0006810"
"orf19.1966","GO:0006810"
"orf19.2829","GO:0006810"
"orf19.288","GO:0006810"
"orf19.2166","GO:0006810"
"orf19.3769","GO:0006810"
"orf19.2289","GO:0006810"
"orf19.6011","GO:0006810"
"orf19.316","GO:0006810"
"orf19.4534","GO:0006810"
"orf19.6460","GO:0006810"
"orf19.4401","GO:0006810"
"orf19.1323","GO:0006810"
"orf19.6886","GO:0006810"
"orf19.3086","GO:0006810"
"orf19.1386","GO:0006810"
"orf19.4382","GO:0006810"
"orf19.3556","GO:0006810"
"orf19.4236","GO:0006810"
"orf19.6434","GO:0006810"
"orf19.7210","GO:0006810"
"orf19.1027","GO:0006810"
"orf19.3462","GO:0006810"
"orf19.6792","GO:0006810"
"orf19.2939","GO:0006810"
"orf19.7661","GO:0006810"
"orf19.1832","GO:0006810"
"orf19.886","GO:0006810"
"orf19.6500","GO:0006810"
"orf19.5007","GO:0006810"
"orf19.2786","GO:0006810"
"orf19.2641","GO:0006810"
"orf19.3483","GO:0006810"
"orf19.5691","GO:0006810"
"orf19.2069","GO:0006810"
"orf19.4557","GO:0006810"
"orf19.3770","GO:0006810"
"orf19.4433","GO:0006810"
"orf19.5892","GO:0006810"
"orf19.3856","GO:0006810"
"orf19.6861","GO:0006810"
"orf19.6498","GO:0006810"
"orf19.3936","GO:0006810"
"orf19.2974","GO:0006810"
"orf19.4625","GO:0006810"
"orf19.2369","GO:0006810"
"orf19.1826","GO:0006810"
"orf19.4471","GO:0006810"
"orf19.7098","GO:0006810"
"orf19.7029","GO:0006810"
"orf19.2844","GO:0006810"
"orf19.3366","GO:0006810"
"orf19.5034","GO:0006810"
"orf19.528","GO:0006810"
"orf19.719","GO:0006810"
"orf19.2977","GO:0006810"
"orf19.974","GO:0006810"
"orf19.1814","GO:0006810"
"orf19.96","GO:0006810"
"orf19.6533","GO:0006810"
"orf19.645.1","GO:0006810"
"orf19.7332","GO:0006810"
"orf19.2149","GO:0006810"
"orf19.2615","GO:0006810"
"orf19.6538","GO:0006810"
"orf19.1514","GO:0006810"
"orf19.5815","GO:0006810"
"orf19.4706","GO:0006810"
"orf19.405","GO:0006810"
"orf19.1655.3","GO:0006810"
"orf19.2073","GO:0006810"
"orf19.700","GO:0006810"
"orf19.6358","GO:0006810"
"orf19.4342","GO:0006810"
"orf19.1112","GO:0006810"
"orf19.1949","GO:0006810"
"orf19.1743","GO:0006810"
"orf19.4356","GO:0006810"
"orf19.1169","GO:0006810"
"orf19.2917","GO:0006810"
"orf19.5087","GO:0006810"
"orf19.1460","GO:0006810"
"orf19.1699","GO:0006810"
"orf19.6263","GO:0006810"
"orf19.880","GO:0006810"
"orf19.5830","GO:0006810"
"orf19.2911","GO:0006810"
"orf19.1474","GO:0006810"
"orf19.1418","GO:0006810"
"orf19.1012","GO:0006810"
"orf19.5395","GO:0006810"
"orf19.1395","GO:0006810"
"orf19.3733","GO:0006810"
"orf19.1532","GO:0006810"
"orf19.5000","GO:0006810"
"orf19.5640","GO:0006810"
"orf19.5114","GO:0006810"
"orf19.4885","GO:0006810"
"orf19.1396","GO:0006810"
"orf19.5870","GO:0006810"
"orf19.1553","GO:0006810"
"orf19.3981","GO:0006810"
"orf19.59","GO:0006810"
"orf19.6254","GO:0006810"
"orf19.1300","GO:0006810"
"orf19.4222","GO:0006810"
"orf19.4599","GO:0006810"
"orf19.7388","GO:0006810"
"orf19.1065","GO:0006810"
"orf19.5586","GO:0006810"
"orf19.6796","GO:0006810"
"orf19.793","GO:0006810"
"orf19.74","GO:0006810"
"orf19.6357","GO:0006810"
"orf19.2340","GO:0006810"
"orf19.1339","GO:0006810"
"orf19.313","GO:0006810"
"orf19.3054","GO:0006810"
"orf19.6788","GO:0006810"
"orf19.6937","GO:0006810"
"orf19.2909","GO:0006810"
"orf19.4591","GO:0006810"
"orf19.4579","GO:0006810"
"orf19.6863","GO:0006810"
"orf19.2072","GO:0006810"
"orf19.6296","GO:0006810"
"orf19.272","GO:0006810"
"orf19.4878","GO:0006810"
"orf19.516","GO:0006810"
"orf19.6425","GO:0006810"
"orf19.1063","GO:0006810"
"orf19.2754","GO:0006810"
"orf19.1033","GO:0006810"
"orf19.7342","GO:0006810"
"orf19.1254","GO:0006810"
"orf19.2614","GO:0006810"
"orf19.2057","GO:0006810"
"orf19.6036","GO:0006810"
"orf19.364","GO:0006810"
"orf19.776","GO:0006810"
"orf19.1493","GO:0006810"
"orf19.6171","GO:0006810"
"orf19.6489","GO:0006810"
"orf19.377","GO:0006810"
"orf19.3996","GO:0006810"
"orf19.203","GO:0006810"
"orf19.6844","GO:0006810"
"orf19.3744","GO:0006810"
"orf19.3114","GO:0006810"
"orf19.2580","GO:0006810"
"orf19.4676","GO:0006810"
"orf19.5986","GO:0006810"
"orf19.3459","GO:0006810"
"orf19.3052","GO:0006810"
"orf19.299","GO:0006810"
"orf19.3794","GO:0006810"
"orf19.2009","GO:0006810"
"orf19.1712","GO:0006810"
"orf19.3496","GO:0006810"
"orf19.3952","GO:0006810"
"orf19.6927","GO:0006810"
"orf19.6941","GO:0006810"
"orf19.2629","GO:0006810"
"orf19.2432","GO:0006810"
"orf19.4969","GO:0006810"
"orf19.4119","GO:0006810"
"orf19.4772","GO:0006810"
"orf19.4381","GO:0006810"
"orf19.1773","GO:0006810"
"orf19.1045","GO:0006810"
"orf19.5644","GO:0006810"
"orf19.3749","GO:0006810"
"orf19.706","GO:0006810"
"orf19.4215","GO:0006810"
"orf19.5248","GO:0006810"
"orf19.3031","GO:0006810"
"orf19.2533.1","GO:0006810"
"orf19.2761","GO:0006810"
"orf19.7350","GO:0006810"
"orf19.7514","GO:0006810"
"orf19.6039","GO:0006810"
"orf19.2079","GO:0006810"
"orf19.3764","GO:0006810"
"orf19.2013","GO:0006810"
"orf19.6600","GO:0006810"
"orf19.5666","GO:0006810"
"orf19.6555","GO:0006810"
"orf19.1536","GO:0006810"
"orf19.7177","GO:0006810"
"orf19.6665","GO:0006810"
"orf19.4174","GO:0006810"
"orf19.6875","GO:0006810"
"orf19.3827","GO:0006810"
"orf19.2709","GO:0006810"
"orf19.7603","GO:0006810"
"orf19.3192","GO:0006810"
"orf19.6634","GO:0006810"
"orf19.1515","GO:0006810"
"orf19.3166","GO:0006810"
"orf19.6016","GO:0006810"
"orf19.3034","GO:0006810"
"orf19.3176","GO:0006810"
"orf19.1166","GO:0006810"
"orf19.3203","GO:0006810"
"orf19.2245","GO:0006810"
"orf19.1361","GO:0006810"
"orf19.3591","GO:0006810"
"orf19.2686","GO:0006810"
"orf19.3222","GO:0006810"
"orf19.7321","GO:0006810"
"orf19.2411","GO:0006810"
"orf19.3122.2","GO:0006810"
"orf19.1317","GO:0006810"
"orf19.1597","GO:0006810"
"orf19.7258","GO:0006810"
"orf19.4427","GO:0006810"
"orf19.1588","GO:0006810"
"orf19.7076","GO:0006810"
"orf19.4317","GO:0006810"
"orf19.1555","GO:0006810"
"orf19.6309","GO:0006810"
"orf19.4633","GO:0006810"
"orf19.4897","GO:0006810"
"orf19.5171","GO:0006810"
"orf19.7477","GO:0006810"
"orf19.6893","GO:0006810"
"orf19.5662","GO:0006810"
"orf19.5974","GO:0006810"
"orf19.1866","GO:0006810"
"orf19.4478","GO:0006810"
"orf19.7642","GO:0006810"
"orf19.4833","GO:0006810"
"orf19.3060","GO:0006810"
"orf19.5342","GO:0006810"
"orf19.252","GO:0006810"
"orf19.1336.2","GO:0006810"
"orf19.6264.3","GO:0006810"
"orf19.1220","GO:0006810"
"orf19.2183","GO:0006810"
"orf19.707","GO:0006810"
"orf19.3234.1","GO:0006810"
"orf19.7261","GO:0006810"
"orf19.2135","GO:0006810"
"orf19.1119","GO:0006810"
"orf19.3815","GO:0006810"
"orf19.3193","GO:0006810"
"orf19.7037","GO:0006810"
"orf19.6176","GO:0006810"
"orf19.2680","GO:0006810"
"orf19.1767","GO:0006810"
"orf19.730","GO:0006810"
"orf19.867","GO:0006810"
"orf19.6044","GO:0006810"
"orf19.1534","GO:0006810"
"orf19.7153","GO:0006810"
"orf19.5445","GO:0006810"
"orf19.3008","GO:0006810"
"orf19.1352","GO:0006810"
"orf19.5085","GO:0006810"
"orf19.759","GO:0006810"
"orf19.5611","GO:0006810"
"orf19.5647","GO:0006810"
"orf19.6991","GO:0006810"
"orf19.5711","GO:0006810"
"orf19.5011","GO:0006810"
"orf19.2154","GO:0006810"
"orf19.908","GO:0006810"
"orf19.2007","GO:0006810"
"orf19.3582","GO:0006810"
"orf19.4981","GO:0006810"
"orf19.7292","GO:0006810"
"orf19.3696","GO:0006810"
"orf19.2270","GO:0006810"
"orf19.5683","GO:0006810"
"orf19.6063","GO:0006810"
"orf19.764","GO:0006810"
"orf19.3728","GO:0006810"
"orf19.6178","GO:0006810"
"orf19.6170","GO:0006810"
"orf19.5682","GO:0006810"
"orf19.4328","GO:0006810"
"orf19.2549","GO:0006810"
"orf19.5346","GO:0006810"
"orf19.5184","GO:0006810"
"orf19.4159","GO:0006810"
"orf19.5917.3","GO:0006810"
"orf19.6180","GO:0006810"
"orf19.6977","GO:0006810"
"orf19.3898","GO:0006810"
"orf19.7307","GO:0006810"
"orf19.6217","GO:0006810"
"orf19.2233","GO:0006810"
"orf19.1890","GO:0006810"
"orf19.309","GO:0006810"
"orf19.4755","GO:0006810"
"orf19.6294","GO:0006810"
"orf19.5664","GO:0006810"
"orf19.2534","GO:0006810"
"orf19.4036","GO:0006810"
"orf19.4865","GO:0006810"
"orf19.6020","GO:0006810"
"orf19.3973","GO:0006810"
"orf19.2571","GO:0006810"
"orf19.2002","GO:0006810"
"orf19.2771","GO:0006810"
"orf19.4190","GO:0006810"
"orf19.807","GO:0006810"
"orf19.4987","GO:0006810"
"orf19.5653","GO:0006810"
"orf19.3019","GO:0006810"
"orf19.685","GO:0006810"
"orf19.434","GO:0006810"
"orf19.2808","GO:0006810"
"orf19.6000","GO:0006810"
"orf19.6642","GO:0006810"
"orf19.3149","GO:0006810"
"orf19.697","GO:0006810"
"orf19.5492","GO:0006810"
"orf19.4723","GO:0006810"
"orf19.5076","GO:0006810"
"orf19.7501","GO:0006810"
"orf19.5725","GO:0006810"
"orf19.6312","GO:0006810"
"orf19.666","GO:0006810"
"orf19.2799","GO:0006810"
"orf19.2582","GO:0006810"
"orf19.6496","GO:0006810"
"orf19.6435","GO:0006810"
"orf19.5834","GO:0006810"
"orf19.1356","GO:0006810"
"orf19.5436","GO:0006810"
"orf19.5534","GO:0006810"
"orf19.4864","GO:0006810"
"orf19.2081","GO:0006810"
"orf19.4518","GO:0006810"
"orf19.5533","GO:0006810"
"orf19.3267","GO:0006810"
"orf19.5450","GO:0006810"
"orf19.1815","GO:0006810"
"orf19.6952","GO:0006810"
"orf19.231","GO:0006810"
"orf19.3076","GO:0006810"
"orf19.748","GO:0006810"
"orf19.34","GO:0006810"
"orf19.2768","GO:0006810"
"orf19.7238","GO:0006810"
"orf19.3689","GO:0006810"
"orf19.841","GO:0006810"
"orf19.6581","GO:0006810"
"orf19.4191.1","GO:0006810"
"orf19.6031","GO:0006810"
"orf19.1196","GO:0006810"
"orf19.6648","GO:0006810"
"orf19.4441","GO:0006810"
"orf19.6275","GO:0006810"
"orf19.4188","GO:0006810"
"orf19.5507","GO:0006810"
"orf19.4288","GO:0006810"
"orf19.1066","GO:0006810"
"orf19.6076","GO:0006810"
"orf19.412","GO:0006810"
"orf19.36","GO:0006810"
"orf19.5155","GO:0006810"
"orf19.4802","GO:0006810"
"orf19.4032","GO:0006810"
"orf19.3681","GO:0006810"
"orf19.6778","GO:0006810"
"orf19.5101","GO:0006810"
"orf19.781","GO:0006810"
"orf19.3683","GO:0006810"
"orf19.6803","GO:0006810"
"orf19.3691","GO:0006810"
"orf19.7216","GO:0006810"
