orth_group,num,B,X0.5,X1,X1.5,X2,X3,X4,X6,X8
2170,2,0.083254418,0.09092634,0.171542048,0.108138943,0.082392002,0.05853105,0.070128232,0.068870558,0.06911986
2170,3,0.138352401,0.25287397,0.112961986,0.083888203,0.073989778,0.072485576,0.082099017,0.088789226,0.086502194
2171,1,0.053625264,0.111142072,0.124273352,0.072811962,0.046270871,0.045200768,0.042666708,0.032380544,0.037393178
2171,2,0.079013436,0.094142373,0.140600707,0.090227505,0.070888821,0.044639474,0.050721013,0.050114653,0.043734443
2171,3,0.056730726,0.150545851,0.042956342,0.027331541,0.029090458,0.029988554,0.03421567,0.038992016,0.035897052
2172,1,0.131395869,0.152298827,0.144694207,0.196512602,0.176263512,0.155824578,0.137284861,0.122497064,0.111645908
2172,2,0.316832724,0.175951518,0.06406834,0.044052509,0.063610477,0.085015776,0.110369618,0.107922459,0.105325673
2173,1,0.124621054,0.125182471,0.12194978,0.090062515,0.080927715,0.110725772,0.116826866,0.116484591,0.125843445
2173,2,0.088726822,0.121589756,0.069464369,0.088644705,0.117079937,0.131131559,0.12267717,0.117220192,0.093154135
2173,3,0.060432268,0.056100945,0.060878199,0.080892504,0.096706575,0.11070892,0.11714533,0.116921529,0.106749715
2174,1,0.178352973,0.211894478,0.206690102,0.191064072,0.212978641,0.231889072,0.232165595,0.22418181,0.223175106
2174,2,0.187195918,0.209558611,0.224660862,0.162449119,0.146201952,0.133724223,0.155461243,0.143849319,0.140615217
2174,3,0.336686952,0.104199346,0.26221351,0.355694485,0.390935179,0.430431302,0.453031639,0.466770389,0.481581267
2174,4,0.07758206,0.05976129,0.071975578,0.079686877,0.091376915,0.101777908,0.111394987,0.115770621,0.115638451
2175,1,0.285280589,0.384379444,0.398397681,0.424030002,0.452228077,0.420811452,0.408300297,0.39549611,0.40861824
2175,2,0.313825983,0.509069909,0.448451469,0.390649976,0.385576902,0.374002227,0.378562669,0.368765579,0.352391583
2175,3,0.368528733,0.653560789,0.259203104,0.208262583,0.204313553,0.194188433,0.193980585,0.201495216,0.183695559
2175,4,0.102356688,0.160670832,0.17112286,0.134621263,0.124373638,0.120818391,0.109465273,0.098384623,0.092550035
2176,1,0.024406878,0.027424433,0.063967057,0.052975152,0.062572745,0.046767303,0.049462286,0.043379268,0.041114598
2177,1,0.09318087,0.14105122,0.128192429,0.103495972,0.090790233,0.088831347,0.074479953,0.06929412,0.080209799
2177,2,0.071708246,0.107537592,0.076845776,0.07267413,0.079403783,0.078997854,0.086233607,0.079276349,0.088881473
2177,3,0.126666088,0.302620221,0.077897755,0.077860045,0.074054794,0.087127429,0.084393557,0.090301855,0.097264417
2177,4,0.018403782,0.198027398,0.103406959,0.036109866,0.030587228,0.092673519,0.103269354,0.100352018,0.106347037
2178,1,0.144754221,0.120294154,0.130484527,0.150269062,0.126019914,0.084116546,0.07245177,0.062806081,0.076490924
2178,2,0.110635939,0.127693496,0.140606594,0.129064817,0.134344353,0.145690808,0.160767916,0.158867797,0.152134562
2178,3,0.196709097,0.224735365,0.1479276,0.092960295,0.087185862,0.089503547,0.088704133,0.103275168,0.102811901
2179,1,12.69730931,14.49727642,14.71608464,12.11737808,13.80246424,25.22693198,27.61380905,26.57769275,25.64795987
2179,2,18.88451514,13.17096113,17.14885695,21.72424099,17.97701545,17.78842398,18.56357353,20.52575552,23.12505676
2179,3,13.82738558,0.982194645,9.478799206,14.76770087,14.47335606,13.2814537,12.00743681,12.05946311,11.77520089
2179,4,19.22297047,7.671620548,3.31946207,10.81212671,17.44759322,19.39792674,17.4134386,18.77555865,17.40766233
2180,1,0.119056441,0.92522571,0.342951816,0.215046363,0.291410735,0.92363745,0.884219806,1.307756072,1.2254464
2180,2,0.060342201,0.023077859,0.521413984,0.579655607,0.611166019,0.52087966,0.47822209,0.429363636,0.436151403
2180,3,0.221007497,0.011877788,0.145202435,0.251491573,0.308425229,0.438287119,0.506638979,0.618580955,0.714640416
2180,4,0.235529274,0.045675011,0.068913579,0.135562358,0.159434519,0.230411703,0.260479883,0.31324399,0.325715196
2181,1,0.28389944,1.223156461,0.505899749,0.472608308,0.624649971,1.309612055,1.349304777,1.832926888,1.958414725
2181,2,0.231698789,0.135599667,1.151692304,1.55232309,1.674603395,1.075530153,0.940139478,0.750876259,0.667384788
2181,3,0.941254537,0.353360416,1.420214896,1.504012516,1.205127054,1.119191219,1.089199018,1.176446813,1.261899522
2181,4,0.83891813,1.214063036,1.049558744,1.828689379,2.14248917,2.497693111,2.575095958,2.806997882,2.785299607
2182,1,0.062224249,0.062277271,0.063693641,0.071888318,0.062943651,0.061110909,0.065665541,0.071818724,0.080058825
2182,2,0.084190662,0.103428763,0.110663053,0.087291248,0.090923887,0.115799877,0.128403455,0.116259171,0.110066355
2182,3,0.047131622,0.079073337,0.070181027,0.062923294,0.076672296,0.078106196,0.084241598,0.083689893,0.082420882
2182,4,0.038721961,0.043426595,0.040459777,0.041609735,0.035027318,0.044312673,0.051039319,0.04886609,0.052010574
2183,1,0.182445066,0.247678909,0.238422492,0.217175344,0.216127358,0.247669,0.258000949,0.270184714,0.255598742
2183,2,0.126449783,0.173299081,0.359439382,0.19107403,0.142065583,0.125570251,0.131619658,0.119466142,0.102748354
2184,1,0.725145303,1.128430866,1.024506585,0.651290802,0.817364164,1.176845106,1.050842516,0.824049822,0.690151995
2184,2,0.988423806,0.561960302,0.74229491,1.045518979,1.037754719,0.788333001,0.656430151,0.525515909,0.505586843
2184,3,0.387938811,0.335875971,0.798946669,0.774103537,0.771888892,0.725380339,0.600795039,0.445444785,0.377657991
2185,1,0.002014352,0.002300319,0.002046188,0.00157199,0.001495997,0.002988804,0.002549877,0.002926952,0.002778771
2186,1,0.401350162,0.10207825,0.406349178,0.404747779,0.261617933,0.075219025,0.103651925,0.133084309,0.185304077
2186,2,0.239858887,0.415213052,0.010577437,0.009598823,0.01935145,0.056583984,0.078072937,0.076176769,0.073595238
2186,3,0.223414999,0.76141197,0.103985706,0.054800861,0.09632189,0.114369568,0.114325458,0.114182412,0.120572443
2186,4,0.251459751,0.750436683,0.426646142,0.227154591,0.149094377,0.221048469,0.247006697,0.262971041,0.27005495
2187,1,0.306042909,0.693790664,0.516085634,0.375550882,0.50349484,0.797692882,0.76405525,0.809966981,0.848323874
2187,2,0.273851355,0.195165912,0.49035342,0.607931919,0.698799206,0.690099401,0.636027279,0.577043295,0.577106411
2187,3,0.180907331,0.09175541,0.212190587,0.239160766,0.237915647,0.230631501,0.223904131,0.193415782,0.170415945
2187,4,0.179292199,0.085979651,0.110714493,0.180020087,0.214193159,0.181810455,0.171925717,0.161234009,0.171557405
2188,1,0.017520829,0.088871957,0.050283542,0.022819571,0.02343481,0.045452296,0.054881166,0.0647624,0.057323782
2188,2,0.094806151,0.191531049,0.016554044,0.014331085,0.021965359,0.035908418,0.034393655,0.036119883,0.020629814
2188,3,0.042944855,0.204714505,0.010529898,0.013053458,0.046143463,0.067716779,0.068824381,0.067155986,0.062537865
2189,1,0.02814342,0.381536147,0.137209176,0.04578821,0.038863896,0.172369137,0.232188173,0.244103526,0.252620428
2189,2,0.12812882,0.258336196,0.020203181,0.021808615,0.037795781,0.089988746,0.111500978,0.138895105,0.121279592
2189,3,0.105592217,0.623575475,0.018099003,0.029757049,0.1092296,0.162607234,0.145362505,0.133872109,0.129359666
2190,1,0.186648342,0.766804755,0.38181404,0.286922347,0.447333921,0.820995602,0.820745585,0.862715372,0.748246157
2190,2,0.30889983,0.206807632,0.705562211,0.701385399,0.786628353,0.792053416,0.76006978,0.676778437,0.710159731
2190,3,0.100783742,0.054012682,0.157530426,0.170744882,0.189122175,0.18090477,0.170675733,0.141769618,0.130031407
2190,4,0.165533503,0.108759872,0.149133959,0.17809489,0.196931123,0.18249432,0.184272107,0.198990485,0.180466054
2191,1,0.027449088,0.030476239,0.034997019,0.036787405,0.034813652,0.04971719,0.083584118,0.231594033,0.478781841
2191,2,0.610757633,0.556448709,1.329619426,1.507973693,1.672031993,1.241336591,1.083463866,0.901895852,0.787065906
2191,3,1.072950602,0.353541558,0.484749745,0.724669001,0.777897695,0.792413398,0.746190268,0.712926742,0.566452723
2192,1,0.318760433,0.06190697,0.083707272,0.147968573,0.187860575,0.302078542,0.391760582,0.482413627,0.53693338
2192,2,0.212209104,0.155841558,0.406405211,0.441324305,0.465216629,0.392890885,0.40842477,0.410631343,0.427877058
2193,1,0.100844222,0.088670743,0.108212802,0.110381038,0.082483452,0.076830379,0.082478715,0.092818544,0.117429977
2193,2,0.145072665,0.160797905,0.073711091,0.078678849,0.088083486,0.083922937,0.11104595,0.120397385,0.115381677
2193,3,0.088198034,0.137208505,0.089501192,0.081423521,0.093162845,0.093328702,0.092615748,0.089520994,0.084742468
2194,1,0.080138919,0.145750005,0.185487036,0.118423717,0.082791657,0.067686692,0.056798979,0.05844703,0.061217203
2194,2,0.105496989,0.129882683,0.310268812,0.192753071,0.144919937,0.080778868,0.075999835,0.069552924,0.064022708
2194,3,0.095766049,0.163479394,0.066903715,0.043685301,0.04044029,0.040546073,0.043229862,0.05382357,0.051443464
2195,1,0.117755019,0.136077281,0.34355002,0.26268054,0.20398589,0.147012896,0.133723327,0.123419857,0.126105485
2195,2,0.075083073,0.087950431,0.050443368,0.043655506,0.046766882,0.046561085,0.045062953,0.055737142,0.05389977
2196,1,0.26083747,0.22649335,0.282323651,0.273537517,0.231853939,0.148203294,0.105210431,0.076362268,0.075747944
2196,2,0.318400687,0.271518768,0.36753514,0.345166401,0.323392704,0.292357316,0.301203863,0.261331063,0.25410214
2196,3,0.292600704,0.246453238,0.360082771,0.321125593,0.291088843,0.293837805,0.285234962,0.275432883,0.26208687
2197,1,0.366877366,0.271492056,0.258306161,0.36229023,0.275145263,0.277574408,0.253926907,0.178427298,0.131670902
2197,2,0.844457131,0.652713586,0.64753068,0.506626311,0.412317721,0.406992959,0.431598902,0.430693095,0.391512641
2197,3,0.59320066,0.529252205,0.52230888,0.475987982,0.360437516,0.259432937,0.274500473,0.280247224,0.33759205
2197,4,0.692288118,0.442723682,0.648287683,0.905303093,0.834831769,0.692048827,0.614777668,0.557006652,0.599930063
2198,1,0.029782415,0.088315474,0.051981301,0.044187986,0.059452336,0.119362864,0.120345028,0.144045398,0.158345973
2198,2,0.016936507,0.010830312,0.078556158,0.13002836,0.200903589,0.269257435,0.24244678,0.219957392,0.228336486
2198,3,0.140033353,0.136808248,0.254787331,0.214554614,0.232157733,0.213997711,0.221911548,0.205301846,0.188068106
2198,4,0.165393725,0.095340525,0.251928089,0.258404655,0.253082205,0.297234937,0.292517369,0.264332731,0.248092293
2199,1,0.069747026,0.060592897,0.048706688,0.063201584,0.104225517,0.120750308,0.119760153,0.110276883,0.107231382
2200,1,0.082637935,0.081158569,0.088528295,0.096998548,0.090996931,0.070678231,0.068325383,0.061573377,0.067172904
2200,2,0.117462776,0.122852157,0.063167288,0.028352923,0.030331313,0.056043694,0.068344218,0.059537721,0.045335396
2200,3,0.06975653,0.029645307,0.050015252,0.050766868,0.054230522,0.050667174,0.04280514,0.035855008,0.031690727
2201,1,0.16770343,0.33310091,0.227967082,0.171182082,0.230335933,0.374185028,0.344656444,0.379519109,0.341565567
2201,2,0.404297768,0.300895609,0.696281777,0.736450912,0.636000535,0.562572291,0.490514746,0.494672474,0.467142239
2201,3,0.306186762,0.102463146,0.471752234,0.847805665,0.956814971,0.878361592,0.837126981,0.887345681,1.025549561
2201,4,0.45065283,0.283263118,0.567028494,0.651485709,0.514591131,0.386289218,0.377136342,0.276908348,0.309755795
2202,1,0.215387056,0.172021252,0.197897287,0.190765811,0.223650742,0.196963975,0.184897744,0.141079429,0.159324849
2202,2,0.105787031,0.843651946,1.51909015,1.882466689,1.820328473,1.904711891,2.080582825,2.665517344,3.199297058
2202,3,0.258270409,0.026578576,0.275339871,0.489428466,0.591520881,0.520158568,0.523256557,0.522561782,0.445042784
2202,4,1.161132171,0.060109611,0.286453203,0.73025029,0.870282018,0.896572248,0.88820209,0.972036145,0.810810065
2203,1,0.356335786,0.20960018,0.212526448,0.328397809,0.270514785,0.196909293,0.213744366,0.144271176,0.119565086
2203,2,0.049129017,0.02780108,1.485972765,2.495476081,2.852720004,2.028612949,1.316981265,1.023672266,1.01781691
2203,3,0.456484118,0.295234615,2.258889715,1.777571168,1.309938792,0.710984172,0.568085492,0.517021732,0.532563384
2203,4,1.466960506,0.087182691,1.357408189,2.572492522,2.634870167,2.606057456,2.841372653,2.619979448,2.885409532
2204,1,0.410984692,0.201075736,0.260506814,0.381353684,0.379362124,0.323245456,0.271754509,0.2409384,0.235274114
2204,2,0.130795118,0.155244274,0.589459382,0.877393886,0.942970374,0.803567043,0.860423195,0.887138242,1.053289559
2204,3,0.400813197,0.24276206,0.499974783,0.581933835,0.503888576,0.500073565,0.483217503,0.507124437,0.515187507
2205,1,0.175749653,0.069054783,0.159181536,0.170827089,0.108292628,0.05936021,0.080514841,0.130922104,0.17914942
2205,2,0.08868403,0.115338545,0.017224819,0.030640896,0.055951585,0.080539376,0.101375845,0.107523179,0.103347947
2205,3,0.102619643,0.430436696,0.027454387,0.025350236,0.062450309,0.09027132,0.094177818,0.10561355,0.115201815
2205,4,0.046633027,0.418684488,0.17563117,0.081125469,0.084045072,0.217274076,0.251166741,0.196586122,0.240891536
2206,1,0.058213341,0.147738415,0.089740409,0.087446656,0.098769102,0.144960385,0.160156952,0.210855962,0.223030417
2206,2,0.112567095,0.101385224,0.160651963,0.213167385,0.27009808,0.273283004,0.308156316,0.323204852,0.332624429
2206,3,0.130338341,0.127782138,0.162640654,0.228844225,0.262438769,0.273144853,0.295802694,0.284769721,0.314059506
2206,4,0.270455589,0.48311621,0.311243155,0.200038592,0.169990107,0.214606385,0.244544497,0.223675385,0.252944282
2207,1,0.185180924,0.146847191,0.170511587,0.196944982,0.167593938,0.133431006,0.138754878,0.126192502,0.139082981
2207,2,0.082544831,0.09521613,0.08950526,0.064355113,0.042333298,0.038529154,0.037855926,0.032735924,0.032473648
2207,3,0.219013807,0.241096491,0.175147438,0.147697701,0.14750505,0.154019495,0.147961524,0.155860923,0.138927828
2208,1,0.1617341,0.188286099,0.159150677,0.148975341,0.145906042,0.149527972,0.126997122,0.137826336,0.146996212
2208,2,0.328870036,0.252691411,0.709992757,0.770843029,0.736693573,0.626094929,0.636190938,0.625759687,0.651311327
2208,3,0.001057899,0.001426724,0.003190107,0.004952242,0.008582935,0.009329771,0.012313084,0.01138027,0.011921608
2208,4,0.237175461,0.12887366,0.262492233,0.315832036,0.324155057,0.359322075,0.389104263,0.446722945,0.469818274
2209,1,0.260671425,0.065911415,0.154975767,0.290718674,0.20600982,0.128809267,0.172969329,0.17256637,0.247313895
2209,2,0.012424006,0.348271202,0.081574691,0.027913436,0.01537919,0.033026731,0.038436367,0.058092597,0.05975752
2209,3,0.144078114,0.086830783,0.131440686,0.114674168,0.082316658,0.073754289,0.063691169,0.063671876,0.054886857
2210,1,0.075724393,0.081224834,0.084045224,0.080120461,0.079224697,0.069300813,0.065623304,0.057102357,0.056762966
2210,2,0.11728176,0.087992129,0.19130989,0.240917057,0.29243985,0.328909019,0.23951185,0.210762451,0.172475147
2210,3,0.03027568,0.023893959,0.027189837,0.044046172,0.061073983,0.06482613,0.065873959,0.064669514,0.065275798
2211,1,0.970113763,1.797122908,1.555375726,1.099942,1.259907395,1.915083685,1.576950318,1.306982508,1.032996233
2211,2,1.211386089,1.041067556,1.632228158,1.48607373,1.393945338,1.056185529,0.665124106,0.563828021,0.430534992
2211,3,0.270921546,0.137448724,0.940741285,0.888398078,0.810662708,0.6980445,0.619049535,0.50166404,0.406517839
2211,4,0.276489858,0.575668876,0.726961464,1.184645146,1.369419883,0.717589767,0.854985821,1.135432821,1.094202608
2212,1,0.244708004,0.171032186,0.280446855,0.364091802,0.35803367,0.426021297,0.382063895,0.305222218,0.310693524
2212,2,0.093455275,0.08316397,0.081204484,0.055559618,0.055509303,0.070948621,0.072381491,0.060765172,0.047939014
2212,3,0.071392975,0.095391086,0.113291492,0.096971298,0.081822456,0.088045489,0.087091409,0.078119915,0.082076053
2213,1,0.201541668,0.181568805,0.247478264,0.232105871,0.206673315,0.183080897,0.169291392,0.153370419,0.15538922
2213,2,0.152408481,0.148442326,0.055873965,0.046078855,0.072215969,0.10020953,0.105428305,0.087831881,0.081119139
2213,3,0.117004657,0.093545123,0.213443646,0.205119568,0.220290074,0.245892322,0.250614414,0.258181581,0.259906459
2214,1,0.159056192,0.192506756,0.075404466,0.034676155,0.071277084,0.133473911,0.150871367,0.135907345,0.098648444
2214,2,0.206843145,0.220166905,0.21516083,0.175378861,0.159017952,0.179255025,0.15970817,0.13877955,0.111690417
2215,1,0.132161675,0.18362061,0.189414712,0.125238115,0.115592815,0.150332832,0.139313753,0.151158728,0.113820519
2215,2,0.09573327,0.223135279,0.196010131,0.168641071,0.161071786,0.150079353,0.140672291,0.135426239,0.109032677
2216,1,0.022280801,0.203310952,0.075434992,0.024536758,0.021239503,0.094831345,0.131161557,0.144227829,0.132489163
2216,2,0.149760952,0.161678464,0.105166503,0.091651697,0.084407209,0.074451056,0.079295662,0.0756143,0.064626297
2216,3,0.1025129,0.261744787,0.062777853,0.074606632,0.114919423,0.142869057,0.13893337,0.153098281,0.155288926
2217,1,0.025426234,0.04410913,0.222538283,0.248009924,0.233620239,0.189058849,0.186605556,0.203453441,0.190113764
2217,2,0.116730785,0.073928194,0.165047561,0.180884904,0.164800305,0.197866383,0.232330675,0.280742211,0.292080712
2218,1,0.275297046,0.414519443,0.368841323,0.386661044,0.427370464,0.530016822,0.536989118,0.578610084,0.572670468
2219,1,0.026769347,0.048335435,0.064472709,0.024274922,0.01855683,0.023039136,0.032450008,0.036128463,0.027596074
2219,2,0.072336592,0.048004954,0.095648951,0.097758685,0.094144103,0.081433264,0.075948736,0.073109613,0.065285041
2220,1,0.005690524,0.025529337,0.016414324,0.009535276,0.009396613,0.070117795,0.102191826,0.210487841,0.332938408
2220,2,0.073979438,0.001181458,0.090290711,0.339696292,0.452969778,0.500920653,0.540315392,0.529661949,0.545915727
2221,1,0.173334634,0.103318729,0.179268617,0.174236097,0.14165456,0.084505066,0.084316072,0.087577378,0.114272184
2221,2,0.160037583,0.170627066,0.143478547,0.11735091,0.126327486,0.149622878,0.149275905,0.138895049,0.128355977
2221,3,0.05770861,0.209843488,0.01077673,0.029478759,0.081686365,0.103075054,0.107909552,0.107622049,0.124486143
2221,4,1.69690539,0.182172617,0.405140853,0.569988849,0.498797864,0.344072291,0.332046067,0.425735548,0.412842936
2222,1,0.148952243,0.223504471,0.14855512,0.15798186,0.170987712,0.242099899,0.239466095,0.271251648,0.252769344
2222,2,0.259198752,0.370568434,0.315051309,0.292543227,0.340195792,0.463229825,0.464473136,0.494758562,0.453501603
2222,3,0.422877124,0.225207917,0.417675382,0.380430664,0.34530879,0.319425625,0.336817864,0.313197445,0.298886504
2222,4,0.441678537,0.183083802,0.54147671,0.574059738,0.501889918,0.449435683,0.439917144,0.408018294,0.414691099
2223,1,0.659380472,0.749874449,0.798118309,0.571205196,0.640724769,0.590031848,0.495909236,0.344632992,0.248995242
2223,2,0.018757798,0.04576556,0.024223501,0.022015646,0.029743265,0.057125306,0.069769467,0.098952427,0.103415048
2223,3,0.45873169,0.525653987,0.413371716,0.358815724,0.342352053,0.558387722,0.572368038,0.515991734,0.415212214
2223,4,1.032555551,1.418788797,1.716393117,1.37979954,1.348935324,1.226585573,1.18746948,1.138781905,0.976480102
2223,5,0.033987147,0.067152883,0.078896773,0.095108453,0.106716157,0.078607407,0.069008646,0.051250685,0.042552093
2224,1,0.122845194,0.082354986,0.87253173,1.180486897,1.106978497,0.676671935,0.473821347,0.355748878,0.306928411
2224,2,0.36370125,0.022524955,0.472936713,0.709691532,0.699396154,0.633526767,0.556245756,0.445915298,0.376881478
2225,1,0.43473233,0.426535395,0.350059877,0.432886614,0.416006162,0.316258758,0.199244048,0.111836781,0.128708262
2225,2,0.447705663,0.37243432,0.248870926,0.170379264,0.310122172,0.395590312,0.473021286,0.459467289,0.422770327
2225,3,0.418894969,0.276347933,0.444532783,0.529623969,0.435794575,0.367933955,0.289101146,0.258514442,0.162270878
2226,1,0.331102507,0.257374503,0.274098639,0.214702664,0.191634959,0.179831638,0.17313753,0.144080924,0.125447753
2227,1,0.023540385,0.228751094,0.108763655,0.037553502,0.04607134,0.199595329,0.271854672,0.2842338,0.272839355
2227,2,0.044351323,0.106553296,0.007676285,0.010352613,0.024199627,0.05497942,0.088359985,0.105243861,0.116872506
2227,3,0.122606042,0.3208473,0.010469077,0.041457322,0.173972748,0.244886499,0.265501599,0.27433672,0.304094659
2228,1,0.502507935,0.38136553,0.540438127,0.467482427,0.448742027,0.333598829,0.317918524,0.281499145,0.280294941
2228,2,0.268930301,0.172747398,0.366245924,0.342233532,0.343046332,0.409653117,0.298696161,0.236270062,0.206265057
2228,3,1.361878922,0.476444005,0.379421245,0.986457608,0.962301649,0.692307222,0.572729128,0.504549952,0.494165387
2228,4,3.338936692,0.409157401,0.290745681,0.238846141,0.206626811,0.275597231,0.339707037,0.29737613,0.239638201
2229,1,0.109435345,0.114236233,0.125884056,0.116300763,0.10291493,0.114052964,0.127104253,0.161353723,0.17650258
2229,2,0.046607971,0.07085002,0.033115153,0.026752787,0.034461746,0.061593747,0.066589608,0.053484813,0.04134284
2229,3,0.025389944,0.026683924,0.02119916,0.030054095,0.046295473,0.054063448,0.051888958,0.050250091,0.05546462
2230,1,0.448904978,2.8155237,1.37558047,1.126748193,0.78678183,0.802210731,0.318330597,0.081013539,0.024951192
2230,2,0.037017399,0.040730321,0.191265001,0.073626979,0.022363417,0.008322048,0.004687258,0.003996615,0.003528001
2230,3,0.077268943,0.046052245,0.159515118,0.371363264,0.561390374,0.599317526,0.765002472,0.831816505,0.790630877
2231,1,0.035077261,0.100774653,0.069048488,0.050514911,0.027981289,0.036214344,0.039721182,0.031364259,0.043486877
2231,2,0.01865849,0.038908895,0.00734663,0.010924582,0.016542814,0.027060651,0.031428353,0.034059552,0.02639489
2231,3,0.028288102,0.04301572,0.021525708,0.032503344,0.064581694,0.081059142,0.082877789,0.090005542,0.086207349
2232,1,0.123468275,0.087585544,0.103612254,0.189874764,0.20971579,0.205098362,0.214280448,0.301778048,0.315259596
2232,2,0.563427957,0.314723142,0.434371448,0.278501475,0.231667673,0.206935434,0.184313432,0.16284485,0.121654408
2232,3,0.192546124,0.047939631,0.167068262,0.229877374,0.264963197,0.274968126,0.28504697,0.292888015,0.298131757
2233,1,0.043840679,0.108870814,0.064499947,0.060767227,0.063437714,0.102013615,0.097090753,0.132935551,0.148277252
2233,2,0.017236991,0.058131283,0.021076659,0.025742907,0.028355768,0.061517823,0.063100625,0.076413533,0.070590048
2233,3,0.01846473,0.036348884,0.326989672,0.497364334,0.602555196,0.592688867,0.593253491,0.596326739,0.584827538
2233,4,0.37296351,0.006998129,0.103653258,0.23482217,0.260408,0.328806883,0.361276126,0.457575271,0.47577183
2234,1,0.120175224,0.107925388,0.110347464,0.133976463,0.121531049,0.129596301,0.122964731,0.090364137,0.068982945
2234,2,0.089616914,0.068481829,0.11506208,0.099866877,0.098293667,0.101757108,0.108446398,0.103964034,0.106996143
2234,3,0.174939361,0.182438874,0.130517735,0.11902139,0.131396622,0.140062573,0.141061677,0.15954256,0.156793257
2234,4,0.134212201,0.092015335,0.131255953,0.123890473,0.104936037,0.090344433,0.076516007,0.071424909,0.071482979
2235,1,0.80505884,0.797273468,0.480975131,0.264185632,0.271097808,0.335881284,0.291162281,0.25106272,0.193236894
2235,2,0.170703357,0.179424528,0.380147663,0.397270897,0.412548958,0.452960532,0.399466126,0.34580753,0.342563741
2235,3,0.460082801,0.434656077,0.680870929,0.642770571,0.535835686,0.497349366,0.484007589,0.42462245,0.439225703
2236,1,0.055992045,0.078108542,0.077565563,0.072386048,0.066649996,0.082726511,0.086251772,0.105166901,0.125769962
2236,2,0.035690296,0.038241657,0.038410218,0.037728276,0.036728589,0.038813958,0.034597186,0.026425368,0.026644891
2236,3,0.048339155,0.064140751,0.063341197,0.072028664,0.070810365,0.085305013,0.082303544,0.082866721,0.077813185
2237,1,0.028207542,0.954584687,0.386334924,0.271188564,0.180007094,1.211470398,1.003357188,2.040249674,2.095955981
2237,2,2.456794063,1.521318992,1.989656754,2.044637257,1.821996668,1.098589965,0.900516604,0.533904649,0.424284308
2237,3,3.118494742,2.812360613,8.135842369,11.2192887,11.50558502,9.304664601,6.51990478,5.272657601,4.774858229
2237,4,3.631812102,4.624461775,4.301445797,4.954230456,3.895923137,3.420964058,3.124340402,2.747084094,2.572376367
2238,1,0.059013319,0.047840056,0.071258068,0.079174528,0.067828162,0.062030416,0.078914942,0.063026865,0.060655374
2238,2,0.121535487,0.128398423,0.086478204,0.072913738,0.088222701,0.134626048,0.133527886,0.118555537,0.090154212
2238,3,0.06189751,0.049895852,0.072002144,0.106113428,0.113552268,0.111775554,0.100773012,0.095097076,0.069214076
2239,1,0.324010199,0.217290391,0.256762471,0.308218002,0.297319688,0.296295989,0.248964467,0.235176999,0.240435523
2239,2,0.185172328,0.145898736,0.16352346,0.212634616,0.253327832,0.245269643,0.25655129,0.282452023,0.351997808
2240,1,0.034372133,0.064583354,0.072448433,0.05881124,0.060864819,0.072248743,0.082138594,0.096483353,0.092472107
2240,2,0.07384544,0.100662523,0.296026924,0.250276174,0.205551687,0.144151457,0.131611554,0.127596541,0.118157435
2240,3,0.148933204,0.327242576,0.177570415,0.149344238,0.16879453,0.185330107,0.206367484,0.251518698,0.259349764
2241,1,0.003294657,0.017366828,0.005954133,0.004703766,0.006629293,0.016321971,0.020781256,0.04197325,0.041620647
2241,2,0.010670601,0.032651265,0.110497549,0.147123343,0.1486072,0.160107091,0.134614946,0.121882965,0.136636157
2241,3,0.037976622,0.013572004,0.04410724,0.053755762,0.052398165,0.07219031,0.09133845,0.095680282,0.101753762
2241,4,0.056979342,0.020101364,0.013324959,0.021454734,0.0257986,0.032875184,0.034298888,0.038511185,0.030437013
2242,1,0.439952338,1.246867354,0.568474917,0.523032388,0.765047243,1.588968671,1.515289677,1.627593037,1.253224133
2242,2,0.270435815,0.256902454,1.604640143,1.700155511,1.536208576,1.130523775,0.875335241,0.634864397,0.507095275
2242,3,1.321811665,0.616740342,2.161602544,2.636955574,2.358695952,2.258654162,2.229054432,2.213853908,2.159309912
2242,4,3.113403227,1.554341587,2.806319962,5.054792138,5.138054185,3.240195634,3.228918613,3.098360663,3.174579107
2243,1,0.028112087,0.00520417,0.006884739,0.007947463,0.013161737,0.016622694,0.020551207,0.020891477,0.023466817
2243,2,0.01523663,0.00733108,0.015680881,0.018202271,0.016455347,0.017283203,0.019014469,0.020599188,0.028258333
2244,1,0.04728784,0.531804111,0.218025814,0.063621904,0.058556109,0.236423837,0.356193414,0.370734625,0.373059655
2244,2,0.171927016,0.360980726,0.008581737,0.014244209,0.036110357,0.088621791,0.143960156,0.174852415,0.163397549
2244,3,0.174034018,0.503597929,0.014016244,0.02161677,0.069350011,0.09459753,0.101497998,0.117023578,0.133201384
2245,1,3.374996179,1.565329576,2.058164516,2.863682883,2.268579647,1.132724906,1.187523799,1.003836815,0.975723167
2245,2,2.516331265,2.945271199,1.862566138,1.519458391,1.906236132,2.24271291,2.304841271,2.186410013,1.994416505
2245,3,1.837619571,4.316500381,1.916781878,1.203995232,1.047844121,0.853582078,0.831928313,0.767066886,0.803681895
2246,1,0.908774913,0.788441016,0.813914479,0.748656868,0.741571607,0.696971091,0.650883668,0.481725965,0.415097188
2246,2,0.360989282,0.285673422,0.535445438,0.499337774,0.485077484,0.470557109,0.432501682,0.393303477,0.364676429
